siteID,country,species,commonName,category
263,Germany,Poultry,Poultry,Animals
264,Germany,Malus domestica,Apple,Trees
264,Germany,Prunus padus,Bird Cherry,Trees
264,Germany,Juglans nigra,Black Walnut,Trees
264,Germany,Rubus fruticosus,Blackberry,Shrubs
264,Germany,Vaccinium spp.,Blueberry,Shrubs
264,Germany,Cattle,Cattle,Animals
264,Germany,Cornus mas,Cornelian Cherry,Shrubs
264,Germany,Pyrus communis,Pear,Trees
264,Germany,Prunus domestica,Plum,Trees
264,Germany,Rubus idaeus,Raspberry,Shrubs
264,Germany,Sorbus aucuparia,Rowan,Trees
264,Germany,Castanea sativa,Sweet Chestnut,Trees
264,Germany,Prunus avium,Wild Cherry,Trees
265,Germany,Malus domestica,Apple,Trees
265,Germany,Juglans nigra,Black Walnut,Trees
265,Germany,Cattle,Cattle,Animals
265,Germany,Pyrus communis,Pear,Trees
265,Germany,Prunus domestica,Plum,Trees
265,Germany,Poultry,Poultry,Animals
166,Germany,Sorbus torminalis,Wild Service Tree,Trees
265,Germany,Castanea sativa,Sweet Chestnut,Trees
265,Germany,Prunus avium,Wild Cherry,Trees
266,Germany,Populus spp.,Poplar,Trees
266,Germany,Poultry,Poultry,Animals
267,Germany,Malus domestica,Apple,Trees
267,Germany,Cornus mas,Cornelian Cherry,Shrubs
267,Germany,Pyrus communis,Pear,Trees
267,Germany,Prunus domestica,Plum,Trees
267,Germany,Poultry,Poultry,Animals
267,Germany,Amelanchier lamarckii,Snowy Mespilus,Shrubs
267,Germany,Prunus avium,Wild Cherry,Trees
267,Germany,Salix spp.,Willow,Trees
268,Germany,Malus domestica,Apple,Trees
268,Germany,Juglans nigra,Black Walnut,Trees
268,Germany,Vaccinium spp.,Blueberry,Shrubs
268,Germany,Corylus avellana,European Hazel,Shrubs
268,Germany,Pyrus communis,Pear,Trees
268,Germany,Prunus domestica,Plum,Trees
268,Germany,Rubus idaeus,Raspberry,Shrubs
268,Germany,Prunus avium,Wild Cherry,Trees
269,Germany,Juglans nigra,Black Walnut,Trees
269,Germany,Sambucus nigra,Elder,Shrubs
269,Germany,Malus sylvestris,European Crab Apple,Trees
269,Germany,Acer spp.,Maple,Trees
269,Germany,Prunus domestica,Plum,Trees
269,Germany,Populus spp.,Poplar,Trees
269,Germany,Poultry,Poultry,Animals
269,Germany,Amelanchier lamarckii,Snowy Mespilus,Shrubs
269,Germany,Castanea sativa,Sweet Chestnut,Trees
270,Germany,Populus spp.,Poplar,Trees
270,Germany,Poultry,Poultry,Animals
271,Germany,Poultry,Poultry,Animals
271,Germany,Rubus idaeus,Raspberry,Shrubs
272,Germany,Populus spp.,Poplar,Trees
272,Germany,Poultry,Poultry,Animals
273,Germany,Populus spp.,Poplar,Trees
273,Germany,Poultry,Poultry,Animals
350,Germany,Alnus spp.,Alder (general),Trees
274,Germany,Malus domestica,Apple,Trees
274,Germany,Juglans nigra,Black Walnut,Trees
274,Germany,Cattle,Cattle,Animals
274,Germany,Populus spp.,Poplar,Trees
176,Germany,Sorbus torminalis,Wild Service Tree,Trees
274,Germany,Castanea sativa,Sweet Chestnut,Trees
274,Germany,Prunus avium,Wild Cherry,Trees
177,Germany,Sorbus torminalis,Wild Service Tree,Trees
275,Germany,Malus domestica,Apple,Trees
275,Germany,Cattle,Cattle,Animals
275,Germany,Pyrus communis,Pear,Trees
275,Germany,Prunus domestica,Plum,Trees
275,Germany,Prunus avium,Wild Cherry,Trees
276,Germany,Malus domestica,Apple,Trees
276,Germany,Juglans nigra,Black Walnut,Trees
276,Germany,Poultry,Poultry,Animals
277,Germany,Populus spp.,Poplar,Trees
277,Germany,Poultry,Poultry,Animals
278,Germany,Malus domestica,Apple,Trees
278,Germany,Rosa canina,Dog Rose,Shrubs
278,Germany,Cornus spp.,Dogwood,Shrubs
278,Germany,Sambucus nigra,Elder,Shrubs
278,Germany,Malus sylvestris,European Crab Apple,Trees
278,Germany,Crataegus spp.,Hawthorn,Shrubs
278,Germany,Acer spp.,Maple,Trees
278,Germany,Pyrus communis,Pear,Trees
278,Germany,Prunus domestica,Plum,Trees
278,Germany,Populus spp.,Poplar,Trees
278,Germany,Poultry,Poultry,Animals
278,Germany,Hippophae rhamnoides,Sea-buckthorn,Shrubs
278,Germany,Castanea sativa,Sweet Chestnut,Trees
278,Germany,Salix spp.,Willow,Trees
279,Germany,Carpinus betulus,European Hornbeam,Trees
279,Germany,Quercus spp.,Oak,Trees
279,Germany,Pigs,Pigs,Animals
280,Germany,Prunus spinosa,Blackthorn,Shrubs
280,Germany,Cattle,Cattle,Animals
280,Germany,Quercus spp.,Oak,Trees
281,Germany,Populus spp.,Poplar,Trees
281,Germany,Poultry,Poultry,Animals
282,Germany,Populus spp.,Poplar,Trees
282,Germany,Poultry,Poultry,Animals
283,Germany,Malus domestica,Apple,Trees
283,Germany,Juglans nigra,Black Walnut,Trees
283,Germany,Rubus fruticosus,Blackberry,Shrubs
283,Germany,Prunus spinosa,Blackthorn,Shrubs
283,Germany,Vaccinium spp.,Blueberry,Shrubs
283,Germany,Cornus mas,Cornelian Cherry,Shrubs
283,Germany,Rosa canina,Dog Rose,Shrubs
283,Germany,Sambucus nigra,Elder,Shrubs
283,Germany,Corylus avellana,European Hazel,Shrubs
283,Germany,Goats,Goats,Animals
283,Germany,Crataegus spp.,Hawthorn,Shrubs
283,Germany,Pyrus communis,Pear,Trees
283,Germany,Prunus domestica,Plum,Trees
283,Germany,Poultry,Poultry,Animals
283,Germany,Rubus idaeus,Raspberry,Shrubs
283,Germany,Hippophae rhamnoides,Sea-buckthorn,Shrubs
283,Germany,Sheep,Sheep,Animals
283,Germany,Amelanchier lamarckii,Snowy Mespilus,Shrubs
283,Germany,Castanea sativa,Sweet Chestnut,Trees
283,Germany,Prunus avium,Wild Cherry,Trees
284,Germany,Populus spp.,Poplar,Trees
284,Germany,Poultry,Poultry,Animals
285,Germany,Populus spp.,Poplar,Trees
285,Germany,Poultry,Poultry,Animals
285,Germany,Salix spp.,Willow,Trees
286,Germany,Populus spp.,Poplar,Trees
286,Germany,Poultry,Poultry,Animals
287,Germany,Populus spp.,Poplar,Trees
287,Germany,Poultry,Poultry,Animals
288,Germany,Juglans nigra,Black Walnut,Trees
288,Germany,Goats,Goats,Animals
178,Germany,Sorbus torminalis,Wild Service Tree,Trees
288,Germany,Sheep,Sheep,Animals
288,Germany,Prunus avium,Wild Cherry,Trees
186,UK,Sorbus torminalis,Wild Service Tree,Trees
289,Germany,Goats,Goats,Animals
289,Germany,Pyrus communis,Pear,Trees
289,Germany,Sheep,Sheep,Animals
289,Germany,Prunus avium,Wild Cherry,Trees
208,Belgium,Sorbus torminalis,Wild Service Tree,Trees
290,Germany,Juglans nigra,Black Walnut,Trees
290,Germany,Goats,Goats,Animals
221,Belgium,Sorbus torminalis,Wild Service Tree,Trees
290,Germany,Sheep,Sheep,Animals
290,Germany,Prunus avium,Wild Cherry,Trees
250,Germany,Sorbus torminalis,Wild Service Tree,Trees
291,Germany,Malus domestica,Apple,Trees
291,Germany,Sambucus nigra,Elder,Shrubs
291,Germany,Goats,Goats,Animals
291,Germany,Sheep,Sheep,Animals
292,Germany,Populus spp.,Poplar,Trees
292,Germany,Poultry,Poultry,Animals
293,Germany,Populus spp.,Poplar,Trees
293,Germany,Poultry,Poultry,Animals
294,Germany,Quercus spp.,Oak,Trees
294,Germany,Pigs,Pigs,Animals
295,Germany,Populus spp.,Poplar,Trees
295,Germany,Poultry,Poultry,Animals
296,Germany,Malus domestica,Apple,Trees
296,Germany,Juglans nigra,Black Walnut,Trees
296,Germany,Rubus fruticosus,Blackberry,Shrubs
296,Germany,Prunus spinosa,Blackthorn,Shrubs
296,Germany,Rosa canina,Dog Rose,Shrubs
296,Germany,Sambucus nigra,Elder,Shrubs
296,Germany,Corylus avellana,European Hazel,Shrubs
296,Germany,Crataegus spp.,Hawthorn,Shrubs
296,Germany,Pyrus communis,Pear,Trees
296,Germany,Prunus domestica,Plum,Trees
296,Germany,Poultry,Poultry,Animals
296,Germany,Rubus idaeus,Raspberry,Shrubs
296,Germany,Prunus avium,Wild Cherry,Trees
352,Germany,Alnus spp.,Alder (general),Trees
354,Germany,Alnus spp.,Alder (general),Trees
297,Germany,Malus domestica,Apple,Trees
297,Germany,Juglans nigra,Black Walnut,Trees
297,Germany,Rubus fruticosus,Blackberry,Shrubs
297,Germany,Prunus spinosa,Blackthorn,Shrubs
297,Germany,Rosa canina,Dog Rose,Shrubs
297,Germany,Sambucus nigra,Elder,Shrubs
297,Germany,Corylus avellana,European Hazel,Shrubs
297,Germany,Crataegus spp.,Hawthorn,Shrubs
297,Germany,Pyrus communis,Pear,Trees
297,Germany,Rubus idaeus,Raspberry,Shrubs
297,Germany,Prunus avium,Wild Cherry,Trees
298,Germany,Malus domestica,Apple,Trees
298,Germany,Juglans nigra,Black Walnut,Trees
298,Germany,Rubus fruticosus,Blackberry,Shrubs
298,Germany,Prunus spinosa,Blackthorn,Shrubs
298,Germany,Rosa canina,Dog Rose,Shrubs
298,Germany,Sambucus nigra,Elder,Shrubs
298,Germany,Corylus avellana,European Hazel,Shrubs
298,Germany,Crataegus spp.,Hawthorn,Shrubs
298,Germany,Pyrus communis,Pear,Trees
298,Germany,Poultry,Poultry,Animals
298,Germany,Rubus idaeus,Raspberry,Shrubs
299,Germany,Malus domestica,Apple,Trees
299,Germany,Pyrus communis,Pear,Trees
299,Germany,Poultry,Poultry,Animals
357,Germany,Alnus spp.,Alder (general),Trees
300,Germany,Malus domestica,Apple,Trees
300,Germany,Juglans nigra,Black Walnut,Trees
300,Germany,Rubus fruticosus,Blackberry,Shrubs
300,Germany,Prunus spinosa,Blackthorn,Shrubs
300,Germany,Rosa canina,Dog Rose,Shrubs
300,Germany,Sambucus nigra,Elder,Shrubs
300,Germany,Corylus avellana,European Hazel,Shrubs
300,Germany,Crataegus spp.,Hawthorn,Shrubs
300,Germany,Pyrus communis,Pear,Trees
300,Germany,Prunus domestica,Plum,Trees
300,Germany,Rubus idaeus,Raspberry,Shrubs
300,Germany,Hippophae rhamnoides,Sea-buckthorn,Shrubs
300,Germany,Prunus avium,Wild Cherry,Trees
301,Germany,Malus domestica,Apple,Trees
301,Germany,Pyrus communis,Pear,Trees
301,Germany,Poultry,Poultry,Animals
302,Germany,Populus spp.,Poplar,Trees
302,Germany,Poultry,Poultry,Animals
303,UK,Fraxinus spp.,Ash,Trees
303,UK,Barley,Barley,Forbs
303,UK,Field grass,Field grass,Forbs
303,UK,Goats,Goats,Animals
303,UK,Populus spp.,Poplar,Trees
303,UK,Sheep,Sheep,Animals
304,UK,Malus domestica,Apple,Trees
304,UK,Fraxinus spp.,Ash,Trees
304,UK,Barley,Barley,Forbs
304,UK,Prunus padus,Bird Cherry,Trees
304,UK,Field grass,Field grass,Forbs
304,UK,Goats,Goats,Animals
304,UK,Avena sativa,Oats,Forbs
304,UK,Pyrus communis,Pear,Trees
304,UK,Prunus domestica,Plum,Trees
304,UK,Populus spp.,Poplar,Trees
304,UK,Sheep,Sheep,Animals
304,UK,Castanea sativa,Sweet Chestnut,Trees
349,Germany,Triticum aestivum,Common Wheat,Forbs
304,UK,Salix spp.,Willow,Trees
305,UK,Malus domestica,Apple,Trees
305,UK,Crataegus monogyna,Common Hawthorn,Shrubs
305,UK,Corylus avellana,European Hazel,Shrubs
305,UK,Field grass,Field grass,Forbs
305,UK,Prunus domestica,Plum,Trees
305,UK,Salix spp.,Willow,Trees
358,Germany,Alnus spp.,Alder (general),Trees
306,UK,Malus domestica,Apple,Trees
306,UK,Prunus armeniaca,Apricot,Trees
306,UK,Morus nigra,Black Mulberry,Trees
306,UK,Crataegus monogyna,Common Hawthorn,Shrubs
306,UK,Field grass,Field grass,Forbs
306,UK,Goats,Goats,Animals
306,UK,Quercus spp.,Oak,Trees
306,UK,Avena sativa,Oats,Forbs
306,UK,Pyrus communis,Pear,Trees
306,UK,Prunus domestica,Plum,Trees
306,UK,Populus spp.,Poplar,Trees
306,UK,Poultry,Poultry,Animals
306,UK,Cydonia oblonga,Quince,Trees
306,UK,Sorbus aucuparia,Rowan,Trees
306,UK,Secale cereale,Rye,Forbs
306,UK,Sheep,Sheep,Animals
306,UK,Betula pendula,Silver Birch,Trees
306,UK,Euonymus europaeus,Spindle,Shrubs
306,UK,Castanea sativa,Sweet Chestnut,Trees
306,UK,Citrus sinensis,Sweet Orange,Trees
306,UK,Acer pseudoplatanus,Sycamore Maple,Trees
306,UK,Vegetables,Vegetables,Forbs
353,Germany,Triticum aestivum,Common Wheat,Forbs
306,UK,Prunus avium,Wild Cherry,Trees
306,UK,Salix spp.,Willow,Trees
307,UK,Barley,Barley,Forbs
307,UK,Populus nigra,Black Poplar,Trees
307,UK,Juglans nigra,Black Walnut,Trees
307,UK,Populus tremula,European Aspen,Trees
307,UK,Corylus avellana,European Hazel,Shrubs
307,UK,Carpinus betulus,European Hornbeam,Trees
307,UK,Field beans,Field beans,Forbs
307,UK,Field grass,Field grass,Forbs
307,UK,Acer campestre,Field Maple,Trees
307,UK,Salix caprea,Goat Willow,Shrubs
307,UK,Goats,Goats,Animals
307,UK,Ilex aquifolium,Holly,Shrubs
307,UK,Quercus spp.,Oak,Trees
307,UK,Avena sativa,Oats,Forbs
307,UK,Sorbus aucuparia,Rowan,Trees
307,UK,Sheep,Sheep,Animals
307,UK,Tilia cordata,Small-leaved Lime,Trees
307,UK,Spelt,Spelt,Forbs
357,Germany,Triticum aestivum,Common Wheat,Forbs
307,UK,Prunus avium,Wild Cherry,Trees
251,Germany,Sorbus torminalis,Wild Service Tree,Trees
57,Germany,Frangula alnus,Alder Buckthorn,Shrubs
308,UK,Malus domestica,Apple,Trees
308,UK,Fraxinus spp.,Ash,Trees
308,UK,Juglans nigra,Black Walnut,Trees
308,UK,Corylus avellana,European Hazel,Shrubs
308,UK,Carpinus betulus,European Hornbeam,Trees
308,UK,Field grass,Field grass,Forbs
308,UK,Acer campestre,Field Maple,Trees
308,UK,Goats,Goats,Animals
308,UK,Grapevine,Grapevine,Forbs
308,UK,Tilia spp.,Lime,Trees
308,UK,Crataegus germanica,Medlar,Trees
308,UK,Pyrus communis,Pear,Trees
308,UK,Quercus robur,Pedunculate Oak,Trees
308,UK,Prunus domestica,Plum,Trees
308,UK,Solanum tuberosum,Potatoes,Forbs
308,UK,Cydonia oblonga,Quince,Trees
308,UK,Sheep,Sheep,Animals
308,UK,Acer pseudoplatanus,Sycamore Maple,Trees
308,UK,Vegetables,Vegetables,Forbs
358,Germany,Triticum aestivum,Common Wheat,Forbs
308,UK,Prunus avium,Wild Cherry,Trees
308,UK,Salix spp.,Willow,Trees
109,Germany,Frangula alnus,Alder Buckthorn,Shrubs
309,UK,Malus domestica,Apple,Trees
309,UK,Barley,Barley,Forbs
309,UK,Juglans nigra,Black Walnut,Trees
309,UK,Corylus avellana,European Hazel,Shrubs
309,UK,Field beans,Field beans,Forbs
309,UK,Field grass,Field grass,Forbs
309,UK,Acer campestre,Field Maple,Trees
309,UK,Goats,Goats,Animals
309,UK,Quercus spp.,Oak,Trees
309,UK,Pyrus communis,Pear,Trees
309,UK,Prunus domestica,Plum,Trees
309,UK,Populus spp.,Poplar,Trees
309,UK,Poultry,Poultry,Animals
309,UK,Secale cereale,Rye,Forbs
309,UK,Sheep,Sheep,Animals
309,UK,Betula pendula,Silver Birch,Trees
309,UK,Tilia cordata,Small-leaved Lime,Trees
309,UK,Spelt,Spelt,Forbs
309,UK,Acer pseudoplatanus,Sycamore Maple,Trees
309,UK,Vegetables,Vegetables,Forbs
2,Portugal,Triticum spp.,Wheat (general),Forbs
309,UK,Prunus avium,Wild Cherry,Trees
310,Belgium,Prunus amygdalus,Almond,Trees
310,Belgium,Malus domestica,Apple,Trees
310,Belgium,Corylus avellana,European Hazel,Shrubs
310,Belgium,Field grass,Field grass,Forbs
310,Belgium,Goats,Goats,Animals
310,Belgium,Pyrus communis,Pear,Trees
310,Belgium,Juglans regia,Persian Walnut,Trees
310,Belgium,Prunus domestica,Plum,Trees
310,Belgium,Sheep,Sheep,Animals
310,Belgium,Castanea sativa,Sweet Chestnut,Trees
310,Belgium,Vegetables,Vegetables,Forbs
311,Belgium,Malus domestica,Apple,Trees
311,Belgium,Rubus fruticosus,Blackberry,Shrubs
311,Belgium,Ficus carica,Common Fig,Trees
311,Belgium,Ribes spp.,Currant,Shrubs
311,Belgium,Sambucus nigra,Elder,Shrubs
311,Belgium,Field grass,Field grass,Forbs
311,Belgium,Goats,Goats,Animals
311,Belgium,Pyrus communis,Pear,Trees
311,Belgium,Prunus domestica,Plum,Trees
311,Belgium,Poultry,Poultry,Animals
311,Belgium,Sorbus aucuparia,Rowan,Trees
311,Belgium,Hippophae rhamnoides,Sea-buckthorn,Shrubs
311,Belgium,Sheep,Sheep,Animals
311,Belgium,Castanea sativa,Sweet Chestnut,Trees
312,Belgium,Prunus amygdalus,Almond,Trees
312,Belgium,Malus domestica,Apple,Trees
312,Belgium,Morus nigra,Black Mulberry,Trees
312,Belgium,Field grass,Field grass,Forbs
312,Belgium,Goats,Goats,Animals
312,Belgium,Crataegus germanica,Medlar,Trees
312,Belgium,Juglans regia,Persian Walnut,Trees
312,Belgium,Populus spp.,Poplar,Trees
312,Belgium,Cydonia oblonga,Quince,Trees
312,Belgium,Sheep,Sheep,Animals
312,Belgium,Morus alba,White Mulberry,Trees
312,Belgium,Prunus avium,Wild Cherry,Trees
313,Belgium,Prunus amygdalus,Almond,Trees
313,Belgium,Corn,Corn,Forbs
313,Belgium,Field grass,Field grass,Forbs
313,Belgium,Goats,Goats,Animals
313,Belgium,Zea mays,Maize,Forbs
313,Belgium,Juglans regia,Persian Walnut,Trees
313,Belgium,Sheep,Sheep,Animals
313,Belgium,Salix alba,White Willow,Trees
314,Belgium,Malus domestica,Apple,Trees
314,Belgium,Cattle,Cattle,Animals
314,Belgium,Ficus carica,Common Fig,Trees
314,Belgium,Ribes spp.,Currant,Shrubs
314,Belgium,Field grass,Field grass,Forbs
314,Belgium,Pyrus communis,Pear,Trees
314,Belgium,Juglans regia,Persian Walnut,Trees
314,Belgium,Prunus domestica,Plum,Trees
314,Belgium,Rubus idaeus,Raspberry,Shrubs
110,Germany,Frangula alnus,Alder Buckthorn,Shrubs
315,Belgium,Malus domestica,Apple,Trees
315,Belgium,Fraxinus spp.,Ash,Trees
315,Belgium,Robinia pseudoacacia,Black Locust,Trees
315,Belgium,Morus nigra,Black Mulberry,Trees
315,Belgium,Cattle,Cattle,Animals
315,Belgium,Sambucus nigra,Elder,Shrubs
315,Belgium,Corylus avellana,European Hazel,Shrubs
315,Belgium,Field grass,Field grass,Forbs
315,Belgium,Salix caprea,Goat Willow,Shrubs
315,Belgium,Crataegus germanica,Medlar,Trees
315,Belgium,Quercus spp.,Oak,Trees
315,Belgium,Pyrus communis,Pear,Trees
315,Belgium,Juglans regia,Persian Walnut,Trees
315,Belgium,Prunus domestica,Plum,Trees
315,Belgium,Vegetables,Vegetables,Forbs
315,Belgium,Morus alba,White Mulberry,Trees
315,Belgium,Prunus avium,Wild Cherry,Trees
316,Belgium,Vaccinium spp.,Blueberry,Shrubs
316,Belgium,Ribes spp.,Currant,Shrubs
316,Belgium,Carpinus betulus,European Hornbeam,Trees
316,Belgium,Field grass,Field grass,Forbs
316,Belgium,Goats,Goats,Animals
316,Belgium,Juglans regia,Persian Walnut,Trees
316,Belgium,Sheep,Sheep,Animals
141,Germany,Frangula alnus,Alder Buckthorn,Shrubs
317,Belgium,Malus domestica,Apple,Trees
317,Belgium,Pyrus pyrifolia,Asian Pear,Trees
317,Belgium,Prunus padus,Bird Cherry,Trees
317,Belgium,Prunus serotina,Black Cherry,Shrubs
317,Belgium,Morus nigra,Black Mulberry,Trees
317,Belgium,Populus nigra,Black Poplar,Trees
317,Belgium,Prunus spinosa,Blackthorn,Shrubs
317,Belgium,Ficus carica,Common Fig,Trees
317,Belgium,Ligustrum vulgare,Common Privet,Trees
317,Belgium,Rosa canina,Dog Rose,Shrubs
317,Belgium,Sambucus nigra,Elder,Shrubs
317,Belgium,Fagus sylvatica,European Beech,Trees
317,Belgium,Malus sylvestris,European Crab Apple,Trees
317,Belgium,Corylus avellana,European Hazel,Shrubs
317,Belgium,Ulmus laevis,European White Elm,Trees
317,Belgium,Ulmus minor,Field Elm,Trees
317,Belgium,Acer campestre,Field Maple,Trees
317,Belgium,Salix caprea,Goat Willow,Shrubs
317,Belgium,Viburnum opulus,Guelder-rose,Shrubs
317,Belgium,Ilex aquifolium,Holly,Shrubs
317,Belgium,Tilia spp.,Lime,Trees
317,Belgium,Crataegus germanica,Medlar,Trees
317,Belgium,Pyrus communis,Pear,Trees
317,Belgium,Juglans regia,Persian Walnut,Trees
317,Belgium,Diospyros kaki,Persimmon,Trees
317,Belgium,Prunus domestica,Plum,Trees
317,Belgium,Cydonia oblonga,Quince,Trees
317,Belgium,Sorbus aucuparia,Rowan,Trees
259,Germany,Sorbus torminalis,Wild Service Tree,Trees
317,Belgium,Tilia cordata,Small-leaved Lime,Trees
317,Belgium,Euonymus europaeus,Spindle,Trees
317,Belgium,Arbutus unedo,Strawberry Tree,Shrubs
317,Belgium,Corylus colurna,Turkish Hazel,Trees
317,Belgium,Viburnum lantana,Wayfaring-tree,Shrubs
317,Belgium,Morus alba,White Mulberry,Trees
317,Belgium,Prunus avium,Wild Cherry,Trees
318,Belgium,Malus domestica,Apple,Trees
318,Belgium,Cattle,Cattle,Animals
318,Belgium,Ribes spp.,Currant,Shrubs
318,Belgium,Field grass,Field grass,Forbs
318,Belgium,Pyrus communis,Pear,Trees
318,Belgium,Juglans regia,Persian Walnut,Trees
318,Belgium,Prunus domestica,Plum,Trees
318,Belgium,Rubus idaeus,Raspberry,Shrubs
318,Belgium,Vegetables,Vegetables,Forbs
319,Belgium,Prunus amygdalus,Almond,Trees
319,Belgium,Malus domestica,Apple,Trees
319,Belgium,Rosa canina,Dog Rose,Shrubs
319,Belgium,Sambucus nigra,Elder,Shrubs
319,Belgium,Corylus avellana,European Hazel,Shrubs
319,Belgium,Field grass,Field grass,Forbs
319,Belgium,Goats,Goats,Animals
319,Belgium,Crataegus spp.,Hawthorn,Shrubs
319,Belgium,Pyrus communis,Pear,Trees
319,Belgium,Juglans regia,Persian Walnut,Trees
319,Belgium,Prunus domestica,Plum,Trees
319,Belgium,Poultry,Poultry,Animals
319,Belgium,Cydonia oblonga,Quince,Trees
319,Belgium,Sorbus aucuparia,Rowan,Trees
319,Belgium,Sheep,Sheep,Animals
319,Belgium,Vegetables,Vegetables,Forbs
319,Belgium,Prunus avium,Wild Cherry,Trees
320,Belgium,Ribes spp.,Currant,Shrubs
320,Belgium,Salix caprea,Goat Willow,Shrubs
320,Belgium,Goats,Goats,Animals
320,Belgium,Rubus idaeus,Raspberry,Shrubs
320,Belgium,Sheep,Sheep,Animals
321,Belgium,Malus domestica,Apple,Trees
321,Belgium,Morus nigra,Black Mulberry,Trees
321,Belgium,Pyrus communis,Pear,Trees
321,Belgium,Juglans regia,Persian Walnut,Trees
321,Belgium,Poultry,Poultry,Animals
321,Belgium,Cydonia oblonga,Quince,Trees
321,Belgium,Prunus cerasus,Sour Cherry,Trees
321,Belgium,Morus alba,White Mulberry,Trees
321,Belgium,Prunus avium,Wild Cherry,Trees
322,Belgium,Malus domestica,Apple,Trees
322,Belgium,Ficus carica,Common Fig,Trees
322,Belgium,Corn,Corn,Forbs
322,Belgium,Field grass,Field grass,Forbs
322,Belgium,Goats,Goats,Animals
322,Belgium,Zea mays,Maize,Forbs
322,Belgium,Pyrus communis,Pear,Trees
322,Belgium,Populus spp.,Poplar,Trees
322,Belgium,Cydonia oblonga,Quince,Trees
322,Belgium,Sheep,Sheep,Animals
5,Germany,Triticum spp.,Wheat (general),Forbs
322,Belgium,Prunus avium,Wild Cherry,Trees
323,Belgium,Malus domestica,Apple,Trees
323,Belgium,Cattle,Cattle,Animals
323,Belgium,Field grass,Field grass,Forbs
323,Belgium,Pyrus communis,Pear,Trees
323,Belgium,Prunus domestica,Plum,Trees
323,Belgium,Populus spp.,Poplar,Trees
324,Italy,Goats,Goats,Animals
324,Italy,Olea europaea,Olive,Trees
324,Italy,Sheep,Sheep,Animals
325,Italy,Cattle,Cattle,Animals
325,Italy,Pigs,Pigs,Animals
325,Italy,Poultry,Poultry,Animals
325,Italy,Quercus cerris,Turkey Oak,Trees
326,Italy,Olea europaea,Olive,Trees
326,Italy,Poultry,Poultry,Animals
327,Italy,Goats,Goats,Animals
327,Italy,Olea europaea,Olive,Trees
327,Italy,Poultry,Poultry,Animals
327,Italy,Sheep,Sheep,Animals
328,Italy,Goats,Goats,Animals
328,Italy,Olea europaea,Olive,Trees
328,Italy,Sheep,Sheep,Animals
151,Germany,Frangula alnus,Alder Buckthorn,Shrubs
329,Germany,Malus domestica,Apple,Trees
329,Germany,Robinia pseudoacacia,Black Locust,Trees
329,Germany,Juglans nigra,Black Walnut,Trees
329,Germany,Rubus fruticosus,Blackberry,Shrubs
329,Germany,Cornus mas,Cornelian Cherry,Shrubs
329,Germany,Sambucus nigra,Elder,Shrubs
329,Germany,Corylus avellana,European Hazel,Shrubs
329,Germany,Field grass,Field grass,Forbs
329,Germany,Goats,Goats,Animals
329,Germany,Prunus domestica,Plum,Trees
329,Germany,Populus spp.,Poplar,Trees
329,Germany,Solanum tuberosum,Potatoes,Forbs
329,Germany,Rubus idaeus,Raspberry,Shrubs
329,Germany,Hippophae rhamnoides,Sea-buckthorn,Shrubs
329,Germany,Sheep,Sheep,Animals
329,Germany,Amelanchier lamarckii,Snowy Mespilus,Shrubs
329,Germany,Vegetables,Vegetables,Forbs
329,Germany,Prunus avium,Wild Cherry,Trees
329,Germany,Salix spp.,Willow,Trees
330,Germany,Betula spp.,Birch,Trees
330,Germany,Field grass,Field grass,Forbs
330,Germany,Hippophae rhamnoides,Sea-buckthorn,Shrubs
196,Belgium,Frangula alnus,Alder Buckthorn,Shrubs
331,Germany,Malus domestica,Apple,Trees
331,Germany,Juglans nigra,Black Walnut,Trees
331,Germany,Cornus mas,Cornelian Cherry,Shrubs
331,Germany,Rosa canina,Dog Rose,Shrubs
331,Germany,Cornus spp.,Dogwood,Shrubs
331,Germany,Corylus avellana,European Hazel,Shrubs
331,Germany,Lonicera xylosteum,Fly Honeysuckle,Shrubs
331,Germany,Crataegus spp.,Hawthorn,Shrubs
331,Germany,Pyrus communis,Pear,Trees
331,Germany,Prunus domestica,Plum,Trees
331,Germany,Rubus idaeus,Raspberry,Shrubs
331,Germany,Amelanchier lamarckii,Snowy Mespilus,Shrubs
331,Germany,Castanea sativa,Sweet Chestnut,Trees
331,Germany,Vegetables,Vegetables,Forbs
331,Germany,Prunus avium,Wild Cherry,Trees
332,Germany,Populus spp.,Poplar,Trees
332,Germany,Solanum tuberosum,Potatoes,Forbs
332,Germany,Poultry,Poultry,Animals
332,Germany,Salix spp.,Willow,Trees
197,Belgium,Frangula alnus,Alder Buckthorn,Shrubs
333,Germany,Malus domestica,Apple,Trees
333,Germany,Juglans nigra,Black Walnut,Trees
333,Germany,Prunus spinosa,Blackthorn,Shrubs
333,Germany,Vaccinium spp.,Blueberry,Shrubs
333,Germany,Cornus mas,Cornelian Cherry,Shrubs
333,Germany,Cornus spp.,Dogwood,Shrubs
333,Germany,Corylus avellana,European Hazel,Shrubs
333,Germany,Lonicera xylosteum,Fly Honeysuckle,Shrubs
333,Germany,Crataegus spp.,Hawthorn,Shrubs
333,Germany,Acer spp.,Maple,Trees
333,Germany,Pyrus communis,Pear,Trees
333,Germany,Prunus domestica,Plum,Trees
333,Germany,Poultry,Poultry,Animals
333,Germany,Rubus idaeus,Raspberry,Shrubs
333,Germany,Sorbus aucuparia,Rowan,Trees
